3508,300709.SZ,精研科技,江苏精研科技股份有限公司,江苏,常州市,2017-10-19,2004-11-29,王明喜,"18,607.67",2989,消费电子领域、汽车领域及智能家居领域提供MIM零部件及组件产品、精密塑胶零部件及组件、传动组件、散热部品及终端产品,"王明喜,黄逸超",江苏省常州市钟楼经济开发区棕榈路59号,江苏省常州市钟楼经济开发区棕榈路59号,计算机、通信和其他电子设备制造业
3509,300710.SZ,万隆光电,杭州万隆光电设备股份有限公司,浙江,杭州市,2017-10-19,2001-05-13,雷骞国,"9,949.03",431,"主要从事广电网络设备及数据通信系统的研发、生产、销售和技术服务,是国内领先的广电网络设备及数据通信系统整体解决方案提供商",雷骞国,浙江省杭州市萧山区瓜沥镇建设四路11695号1幢,浙江省杭州市萧山区瓜沥镇建设四路11809号2幢,计算机、通信和其他电子设备制造业
3510,002907.SZ,华森制药,重庆华森制药股份有限公司,重庆,重庆市,2017-10-20,1996-11-04,游洪涛,"41,759.63",1411,"公司是一家集药品研发、生产、销售于一体的综合型制药企业,业态覆盖医药工业、医药商业及医药零售。","游洪涛,王瑛,游谊竹",重庆市荣昌区工业园区,重庆市渝北区黄山大道中段89号,医药制造业
3511,300707.SZ,威唐工业,无锡威唐工业技术股份有限公司,江苏,无锡市,2017-10-10,2008-04-02,张锡亮,"17,697.58",844,汽车冲压模具的设计、研发、生产、销售以及汽车冲压件的生产、销售。,张锡亮,无锡市新吴区鸿山街道建鸿路32号,无锡市新吴区鸿山街道建鸿路32号,专用设备制造业
3512,002905.SZ,金逸影视,广州金逸影视传媒股份有限公司,广东,广州市,2017-10-16,2004-03-01,李晓文,"37,632.00",2477,"主营业务涵盖院线发行、电影放映及相关衍生业务、影视制作投资,所属行业为电影行业","李玉珍,李根长",广州市天河区华成路8号之一402房之一,广东省广州市天河区华成路8号之一402房之一,广播、电视、电影和影视录音制作业
3513,002908.SZ,德生科技,广东德生科技股份有限公司,广东,广州市,2017-10-20,1999-08-13,虢晓彬,"43,143.21",1298,"面向民生领域,建设以城市为单位的居民服务一卡通服务体系与数据产品体系,涵盖社保卡制发和应用、居民服务一卡通体系建设、基于大数据的人力资源运营服务、智能知识运营服务、社保金融服务等综合服务体系",虢晓彬,广东省广州市天河区软件路15号第二层201室、三、四层,广东省广州市天河区软件路15号第二层201室、三、四层,软件和信息技术服务业
3514,300715.SZ,凯伦股份,江苏凯伦建材股份有限公司,江苏,苏州市,2017-10-26,2011-07-13,钱林弟,"38,490.96",1463,新型建筑防水材料的研发、生产与销售及防水工程施工服务,钱林弟,苏州市吴江区七都镇亨通大道8号,苏州市吴江区东太湖大道11588号财智汇商务大厦C幢15楼,非金属矿物制品业
3515,002909.SZ,集泰股份,广州集泰化工股份有限公司,广东,广州市,2017-10-26,2006-08-10,邹珍凡,"39,884.51",1040,从事建筑类用胶、工业类用胶、涂料产品的研发、生产和销售,邹榛夫,广州市高新技术产业开发区南翔一路62号自编六栋二楼、五楼,广东省广州市高新技术产业开发区南翔一路62号自编六栋二楼、五楼,化学原料和化学制品制造业
3516,002910.SZ,庄园牧场,兰州庄园牧场股份有限公司,甘肃,兰州市,2017-10-31,2000-04-25,姚革显,"19,553.93",1408,"主要从事乳制品和含乳饮料的生产、加工和销售以及奶牛养殖业务的中国公司。该公司的主要产品包括巴氏杀菌乳、灭菌乳、调制乳、发酵乳和含乳饮料等各类液态乳制品,以及高原特能乳、青稞奶茶和藏咖奶茶等产品。该公司的产品主要在中国内市场销售。",甘肃省人民政府国有资产监督管理委员会,甘肃省兰州市榆中县城关镇三角城村三角城社398号,甘肃省兰州市城关区雁园路601号甘肃省商会大厦B座25-26层,食品制造业
3517,002912.SZ,中新赛克,深圳市中新赛克科技股份有限公司,广东,深圳市,2017-11-21,2003-02-08,李守宇,"17,075.20",1160,"网络可视化基础架构、网络内容安全、大数据运营及工业互联网安全等产品的研发、生产和销售,以及相关产品的安装、调试和培训等技术服务,为政府、运营商、企事业单位及个人等提供产品和服务。",深圳市人民政府国有资产监督管理委员会,深圳市南山区粤海街道高新区社区高新南七道20号深圳国家工程实验室大楼A1403,深圳市南山区粤海街道高新区社区高新南七道20号深圳国家工程实验室大楼A1403,软件和信息技术服务业
3518,300727.SZ,润禾材料,宁波润禾高新材料科技股份有限公司,浙江,宁波市,2017-11-27,2000-12-06,叶剑平,"12,772.09",629,专业从事有机硅应用材料的研发、生产、销售、应用服务,"叶剑平,俞彩娟",浙江省宁波市宁海县宁波南部滨海新区金海中路168号,浙江省宁波市宁海县宁波南部滨海新区金海中路168号,化学原料和化学制品制造业
3519,002913.SZ,奥士康,奥士康科技股份有限公司,湖南,益阳市,2017-12-01,2008-05-21,程涌,"31,736.05",4679,从事高密度印制电路板的研发、生产和销售,"贺波,程涌",湖南省益阳市资阳区长春工业园龙塘村,广东省深圳市南山区深圳湾创新科技中心2栋A座32楼,计算机、通信和其他电子设备制造业
3520,300729.SZ,乐歌股份,乐歌人体工学科技股份有限公司,浙江,宁波市,2017-12-01,2002-03-26,项乐宏,"31,260.68",3078,"以机、电、软一体化的线性驱动为核心的健康办公及智能家居产品的研发、生产及销售,通过产品创新与组合及智慧化为用户提供健康智能办公、健康智能家居等领域的整体解决方案","项乐宏,姜艺",宁波市鄞州经济开发区启航南路588号(鄞州区瞻岐镇),宁波市鄞州区首南街道学士路536号金东大厦15-19层,家具制造业
3521,002915.SZ,中欣氟材,浙江中欣氟材股份有限公司,浙江,绍兴市,2017-12-05,2000-08-29,徐建国,"32,795.76",1073,氟精细化学品研发、生产、销售,徐建国,杭州湾上虞经济技术开发区经十三路5号,杭州湾上虞经济技术开发区经十三路五号,化学原料和化学制品制造业
3522,300730.SZ,科创信息,湖南科创信息技术股份有限公司,湖南,长沙市,2017-12-05,1998-01-13,费耀平,"24,104.19",1277,数字政府、智慧企业领域的产品开发与服务,无,长沙市岳麓区青山路678号,长沙市岳麓区青山路678号,软件和信息技术服务业
3523,300717.SZ,华信新材,江苏华信新材料股份有限公司,江苏,徐州市,2017-11-06,2000-06-06,李振斌,"10,277.50",385,从事功能性薄膜材料的研发、生产和销售,李振斌,新沂市珠江路18号,江苏省新沂市珠江路18号,橡胶和塑料制品业
3524,300720.SZ,海川智能,广东海川智能机器股份有限公司,广东,佛山市,2017-11-06,2004-08-26,郑颖,"19,487.73",572,主要从事自动衡器的研发、生产和销售,郑锦康,佛山市顺德区北滘镇黄龙村委会龙展路3号,佛山市顺德区北滘镇黄龙村委会龙展路3号,仪器仪表制造业
3525,300722.SZ,新余国科,江西新余国科科技股份有限公司,江西,新余市,2017-11-10,2008-05-05,袁有根,"23,063.04",739,火工品及相关产品的研发、生产和销售,江西省国有资产监督管理委员会,江西省新余市仙女湖区观巢镇松山江村,江西省新余市仙女湖区观巢镇松山江村,其他制造业
3526,300725.SZ,药石科技,南京药石科技股份有限公司,江苏,南京市,2017-11-10,2006-12-26,杨民民,"19,966.47",2455,药物分子砌块的设计、合成和销售;关键中间体的工艺开发、中试、商业化生产和销售;药物分子砌块的研发和工艺生产相关的技术服务。,杨民民,南京江北新区华盛路81号,南京江北新区华盛路81号,研究和试验发展
3527,002864.SZ,盘龙药业,陕西盘龙药业集团股份有限公司,陕西,商洛市,2017-11-16,1997-09-22,谢晓林,"10,628.10",864,"集药材规范化种植、药品生产、研发、销售和医药物流为核心产业的现代高新技术企业;公司经营药品品类丰富,以骨科风湿类为主要治疗领域,代表产品为盘龙七片,同时涵盖肝胆类、心脑血管类、妇科类、皮肤病、儿科类等多个治疗领域。",谢晓林,陕西省商洛市柞水县盘龙生态产业园,陕西省西安市灞桥区灞柳二路2801号,医药制造业
3528,300721.SZ,怡达股份,江苏怡达化学股份有限公司,江苏,无锡市,2017-11-15,1996-06-20,刘准,"16,484.67",954,"醇醚及醇醚酯类有机化工产品的技术研发、生产及销售,环氧丙烷和双氧水产品销售。",刘准,江苏省江阴市西石桥球庄村,江苏省江阴市西石桥球庄1号,化学原料和化学制品制造业
3529,300723.SZ,一品红,一品红药业股份有限公司,广东,广州市,2017-11-16,2002-02-04,李捍雄,"45,414.33",1676,"药品的研发、生产和销售,以及生物疫苗产品的研发","吴美容,李捍雄",广州市黄埔区广州国际生物岛寰宇一路27号云润大厦17层,广州市黄埔区广州国际生物岛寰宇一路27号云润大厦15-19层,医药制造业
3530,002911.SZ,佛燃能源,佛燃能源集团股份有限公司,广东,佛山市,2017-11-22,1993-02-26,徐中,"128,459.29",2530,天然气的销售及输配、燃气工程设计、施工,佛山市人民政府国有资产监督管理委员会,佛山市禅城区季华五路25号,"广东省佛山市禅城区季华五路25号,广东省佛山市禅城区南海大道中18号",燃气生产和供应业
3531,300726.SZ,宏达电子,株洲宏达电子股份有限公司,湖南,株洲市,2017-11-21,1993-11-18,钟若农,"41,183.98",2169,以高可靠电子元器件和电路模块为核心进行研发、生产、销售及相关服务,"曾琛,钟若农,曾继疆",湖南省株洲市荷塘区新华东路1297号,湖南省株洲市天元区渌江路2号,计算机、通信和其他电子设备制造业
3532,300716.SZ,泉为科技,广东泉为科技股份有限公司,广东,东莞市,2017-11-09,2002-04-22,雷心跃,"16,002.00",604,"光伏新能源业务,低碳、环保高分子材料及其产品,汽车配件业务",褚一凡,广东省东莞市道滘镇南阁西路1号,广东省东莞市道滘镇南阁西路1号,橡胶和塑料制品业
3533,300719.SZ,安达维尔,北京安达维尔科技股份有限公司,北京,北京市,2017-11-09,2001-12-03,赵子安,"25,522.58",706,"拥有机载设备研制、航空维修、测控及地面保障设备研制三大主营业务,涵盖航空器与防务装备研制、生产和使用的全寿命周期。",赵子安,北京市海淀区知春路1号学院国际大厦11层1112室,北京市顺义区仁和地区杜杨北街19号,铁路、船舶、航空航天和其他运输设
3534,300718.SZ,长盛轴承,浙江长盛滑动轴承股份有限公司,浙江,嘉兴市,2017-11-06,1995-06-14,褚晨剑,"29,886.78",1133,专注于自润滑轴承及高性能聚合物的研发、生产及销售,孙志华,嘉善县惠民街道鑫达路6号,浙江省嘉善县惠民街道鑫达路6号,通用设备制造业
3535,300712.SZ,永福股份,福建永福电力设计股份有限公司,福建,福州市,2017-10-31,1994-03-01,林一文,"18,754.60",1575,向客户提供电力能源综合集成解决方案、户用光伏电站系统集成产品及服务、数字能源产品及服务,林一文,福建省福州市闽侯县上街镇海西科技园高新大道3号,福建省福州市闽侯县上街镇海西科技园高新大道3号,土木工程建筑业
3536,300713.SZ,英可瑞,深圳市英可瑞科技股份有限公司,广东,深圳市,2017-11-01,2002-04-24,尹伟,"15,872.08",522,从事智能高频开关电源及相关电力电子产品的研发、生产和销售,尹伟,深圳市南山区西丽街道曙光社区中山园路1001号TCL科学园区E1栋1101,深圳市龙岗区宝龙街道宝龙社区宝龙二路60号英可瑞工业园英可瑞科技楼11层,电气机械和器材制造业
3537,300711.SZ,广哈通信,广州广哈通信股份有限公司,广东,广州市,2017-11-01,1995-04-08,孙业全,"24,917.06",513,"面向国防、电力、铁路、政府部门等诸多领域提供指挥调度通信的解决方案,生产和销售满足客户特定业务需求的数字与多媒体调度通信设备。",广州市人民政府国有资产监督管理委员会,广州市高新技术产业开发区科学城南云一路16号,广州市高新技术产业开发区科学城南云一路16号,计算机、通信和其他电子设备制造业
3538,002923.SZ,润都股份,珠海润都制药股份有限公司,广东,珠海市,2018-01-05,1999-12-30,刘杰,"33,489.33",1945,"主要从事化学原料药及医药中间体、化学药制剂的研发、生产和销售,产品应用范围涵盖消化性溃疡、高血压、手术局部麻醉、解热镇痛、感染类疾病、糖尿病等多个用药领域。","陈新民,李希",珠海市金湾区三灶镇机场北路6号,珠海市金湾区三灶镇机场北路6号,医药制造业
3539,300664.SZ,鹏鹞环保,鹏鹞环保股份有限公司,江苏,无锡市,2018-01-05,1997-07-15,王鹏鹞,"79,247.70",1303,"公司主要从事环保水处理相关业务。水处理是为了使水质满足特定的要求,通过物理、化学和生物等手段,对水进行处理,调整水中某些物质,使之满足生产、生活及环境的要求。环保水处理行业,按照证监会《上市公司行业分类指引(2012年修订)》的行业划分,属于“水利、环境和公共设施管理业-生态保护和环境治理业”(N77)。水处理相关业务范围较广,市政自来水的制备、污水处理及回用、工业水处理、海水淡化、景观水处理等均属于水处理相关业务范围。目前公司的主要业务集中于市政污水处理和供水处理两方面,污水处理业务主要负责对城市管网收集的污水进行集中处理后达标排放或作为再生水回用,公司一般不涉及管网收集系统的建设;供水处理包括取水、自来水制作及输送,公司仅将处理后的自来水通过主管网输送到各加压泵站,不涉及自来水零售供应。此外,污泥处理(污水处理的分支领域)等业务正在逐步开展之中。","王春林,王洪春",宜兴市高塍镇工业集中区(胥井村),宜兴市高塍镇工业集中区,生态保护和环境治理业
3540,002921.SZ,联诚精密,山东联诚精密制造股份有限公司,山东,济宁市,2017-12-27,1998-05-05,郭元强,"13,088.24",1735,主要从事各种精密机械零部件的研发设计、生产和销售,郭元强,山东省济宁市兖州区经济开发区北环城路6号,山东省济宁市兖州区经济开发区北环城路6号,通用设备制造业
3541,002922.SZ,伊戈尔,伊戈尔电气股份有限公司,广东,佛山市,2017-12-29,1999-10-15,肖俊承,"39,178.17",2775,公司专注于消费及工业领域用电源及电源组件产品的研发、生产及销售,肖俊承,广东省佛山市南海区简平路桂城科技园A3号,佛山市顺德区北滘镇环镇东路4号,电气机械和器材制造业
3542,300684.SZ,中石科技,北京中石伟业科技股份有限公司,北京,北京市,2017-12-27,1997-04-10,吴晓宁,"29,950.92",861,热管理和EMI屏蔽等材料的研发、生产和销售,"吴晓宁,叶露,吴憾",北京市经济技术开发区东环中路3号,北京市经济技术开发区东环中路3号,计算机、通信和其他电子设备制造业
3543,300733.SZ,西菱动力,成都西菱动力科技股份有限公司,四川,成都市,2018-01-16,1999-09-30,魏晓林,"30,567.63",2602,主要从事汽车发动机零部件的研发、生产和销售及军品航空零部件加工,"魏晓林,喻英莲,魏永春",成都市青羊区腾飞大道298号,成都市青羊区腾飞大道298号,汽车制造业
3544,002920.SZ,德赛西威,惠州市德赛西威汽车电子股份有限公司,广东,惠州市,2017-12-26,1986-07-24,TAN CHOON LIM(陈,"55,500.61",8585,"依托战略,公司产品布局全面,聚焦于智能座舱、智能驾驶和网联服务三大业务群,提供以人为本、万物互联、智能高效的整体出行方案,以智能汽车为中心点,参与构建未来智慧交通和智慧城市大生态圈。",无,惠州仲恺高新区和畅五路西103号,广东省惠州市惠南高新科技产业园惠泰北路6号,计算机、通信和其他电子设备制造业
3545,300732.SZ,设研院,河南省交通规划设计研究院股份有限公司,河南,郑州市,2017-12-12,2007-08-22,汤意,"32,430.54",4065,"聚焦于交通、城建、能源、建筑、环境、水利等六大领域,为建设工程提供专业技术服务以及其他延伸服务的工程咨询公司。","杨磊,常兴文,张建平,岳建光,杨锋,王世杰,王国锋,汤意,苏沛东,毛振杰,",河南省郑州市郑东新区泽雨街9号,郑州市郑东新区泽雨街9号,专业技术服务业
3546,002919.SZ,名臣健康,名臣健康用品股份有限公司,广东,汕头市,2017-12-18,1994-12-14,陈建名,"22,217.01",1550,"研发、生产、销售健康护理用品,网络游戏创意策划、研发制作和商业化运营",陈勤发,汕头市澄海区莲南工业区,广东省汕头市澄海区莲南工业区,化学原料和化学制品制造业
3547,300735.SZ,光弘科技,惠州光弘科技股份有限公司,广东,惠州市,2017-12-29,1995-03-24,唐建兴,"76,746.07",17107,"为专业从事消费电子类、网络通讯类、汽车电子、新能源类等电子产品的半成品及成品组装,并提供制程技术研发、工艺设计、采购管理、生产控制、仓储物流等完整服务的电子制造服务(EMS)。公司提供电子制造服务的主要产品包括消费电子类(智能手机、平板电脑);网络通讯类(网络路由器、基站定位终端);物联网、汽车电子类(OBD、行车记录仪);智能穿戴类(智能手表)、新能源等电子产品",唐建兴,惠州市大亚湾响水河工业园永达路5号,广东省惠州市大亚湾响水河工业园永达路5号,计算机、通信和其他电子设备制造业
3548,002918.SZ,蒙娜丽莎,蒙娜丽莎集团股份有限公司,广东,佛山市,2017-12-19,1998-10-20,萧华,"41,517.94",5129,高品质建筑陶瓷产品研发、生产和销售,"萧华,霍荣铨,邓啟棠,张旗康",佛山市南海区西樵轻纺城工业园,广东省佛山市南海区西樵轻纺城工业园,非金属矿物制品业
3549,002916.SZ,深南电路,深南电路股份有限公司,广东,深圳市,2017-12-13,1984-07-03,杨之诚,"51,287.75",15445,印刷电路板、电子装联、模块模组封装产品的生产和销售。,中国航空工业集团有限公司,深圳市龙岗区坪地街道盐龙大道1639号,深圳市龙岗区坪地街道盐龙大道1639号,计算机、通信和其他电子设备制造业
3550,300736.SZ,百邦科技,北京百华悦邦科技股份有限公司,北京,北京市,2018-01-09,2007-11-26,刘铁峰,"13,006.59",276,手机通讯器材的维修及延伸增值服务、相关备件产品的销售和电子商务业务,刘铁峰,北京市朝阳区阜通东大街10号楼14层(15)1401,北京市朝阳区阜通东大街10号楼14层(15)1401,机动车、电子产品和日用产品修理业
3551,002925.SZ,盈趣科技,厦门盈趣科技股份有限公司,福建,厦门市,2018-01-15,2011-05-24,林松华,"78,040.30",5461,"公司以自主创新的UDM模式(也称为ODM智能制造模式)为基础,主要为客户提供智能控制部件、创新消费电子等产品的研发、生产,并为中小型企业提供智能制造解决方案。",吴凯庭,厦门市海沧区东孚西路100号,福建省厦门市海沧区东孚西路100号,计算机、通信和其他电子设备制造业
3552,300738.SZ,奥飞数据,广东奥飞数据科技股份有限公司,广东,广州市,2018-01-19,2004-09-28,冯康,"96,483.60",391,"夯实算力底座,有序推进大型自建数据中心、战略布局成渝国家算力枢纽节点、持续推进数据中心碳中和及新能源战略",冯康,广州市南沙区南沙街进港大道8号1508房,广州市天河区华景路1号南方通信大厦9层东西侧,软件和信息技术服务业
3553,002930.SZ,宏川智慧,广东宏川智慧物流股份有限公司,广东,东莞市,2018-03-28,2012-11-06,林海川,"46,026.74",1732,"一家创新型石化产品物流综合服务提供商,主要为境内外石化产品生产商、贸易商和终端用户提供仓储综合服务及其他相关服务。公司业务主要包括码头储罐综合服务、化工仓库综合服务、中转及其他服务、物流链管理服务以及增值服务五部分业",林海川,东莞市沙田镇立沙岛淡水河口南岸三江公司行政楼三楼,广东省东莞市松山湖园区礼宾路6号1栋四楼,仓储业
3554,300634.SZ,彩讯股份,彩讯科技股份有限公司,广东,深圳市,2018-03-23,2004-01-06,杨良志,"44,765.33",4294,"公司是一家领先的产业互联网解决方案和技术服务提供商,公司为行业客户提供产业互联网应用平台开发和运营服务,助力各行业的数字化转型和产业升级。自设立以来,一直专注于企业信息化、企业数字化转型领域,致力于为电信、金融、能源、交通等行业的大中型企业及政府部门等客户提供基于统一办公平台、企业邮件系统、大数据智能分析平台、一体化营销资源管理平台、终端管理平台、统一认证平台等产品的互联网应用平台的产品开发、系统建设、运维及运营支撑服务。","杨良志,曾之俊",深圳市南山区粤海街道高新区社区科苑南路3176号彩讯科技大厦三十一层,广东省深圳市南山区高新南区科苑南路3176号彩讯科创中心31层,软件和信息技术服务业
3555,002928.SZ,华夏航空,华夏航空股份有限公司,贵州,贵阳市,2018-03-02,2006-04-18,胡晓军,"127,824.16",5451,国内、国际的航空客货运输业务,胡晓军,贵州省贵阳市南明区龙洞堡机场内机场宾馆附楼2-3层,重庆市渝北区江北国际机场航安路30号,航空运输业
3556,300504.SZ,天邑股份,四川天邑康和通信股份有限公司,四川,成都市,2018-03-30,2001-01-15,李世宏,"27,243.25",2185,"立足于光通信和移动通信产业,长期致力于通信设备相关产品的研发、生产、销售及服务","李世宏,李俊画,李俊霞",四川省大邑县晋原镇雪山大道一段198号,四川省大邑县晋原镇雪山大道一段198号,计算机、通信和其他电子设备制造业
3557,002931.SZ,锋龙股份,浙江锋龙电气股份有限公司,浙江,绍兴市,2018-04-03,2003-06-17,董剑刚,"20,478.68",737,从事园林机械零部件、汽车零部件和液压零部件的研发、生产和销售,董剑刚,绍兴市上虞区梁湖工业园区倪禄路5号,绍兴市上虞区曹娥街道永盛路99号,专用设备制造业
3558,002929.SZ,润建股份,润建股份有限公司,广西,南宁市,2018-03-01,2003-01-03,许文杰,"28,070.94",6258,"算力服务,数据服务,平台服务,场景赋能","李建国,蒋鹂北",南宁市西乡塘区总部路1号中国东盟科技企业孵化基地一期D7栋501室,"广东省广州市珠江新城华夏路16号富力盈凯广场4501,广西南宁市青秀区民族大道136-5号华润大厦C座32层",软件和信息技术服务业
3559,300741.SZ,华宝股份,华宝香精股份有限公司,西藏,拉萨市,2018-03-01,1996-06-27,夏利群,"61,588.00",1209,香精与食品配料的研发、生产、销售及服务,朱林瑶,拉萨经济技术开发区B区工业中心二期(6号楼1层),上海市嘉定区叶城路1299号,化学原料和化学制品制造业
3560,300644.SZ,南京聚隆,南京聚隆科技股份有限公司,江苏,南京市,2018-02-06,1999-04-27,刘曙阳,"10,780.61",820,主要从事高分子新材料及其复合材料的研发、生产和销售,"刘越,吴劲松,刘曙阳",南京江北新区聚龙路8号,南京江北新区聚龙路8号,橡胶和塑料制品业
3561,300740.SZ,水羊股份,水羊集团股份有限公司,湖南,长沙市,2018-02-08,2012-11-01,戴跃锋,"38,858.18",2223,各类型护肤品的研发、生产、销售,戴跃锋,长沙市岳麓区谷苑路390号1栋综合楼101-1,湖南省长沙市湘江新区谷苑路390号水羊智能制造产业园,化学原料和化学制品制造业
3562,002927.SZ,泰永长征,贵州泰永长征技术股份有限公司,贵州,遵义市,2018-02-23,2008-11-07,黄正乾,"22,319.22",1552,"中低压变、配、充电行业的中高端市场,专注于35kV及以下的变、配、充电系统的智能化产品及云平台的研发、制造、装配、测试、销售及服务,具备为各细分行业用户提供智能变、配、充电产品、能源管理云平台、智能电力运维等整体解决方案的能力","黄正乾,吴月平",贵州省遵义市汇川区外高桥工业园区武汉路中段,贵州省遵义市汇川区外高桥工业园区武汉路中段,电气机械和器材制造业
3563,300739.SZ,明阳电路,深圳明阳电路科技股份有限公司,广东,深圳市,2018-02-01,2001-07-31,张佩珂,"29,879.42",2399,印制电路板的研发、生产和销售,张佩珂,深圳市宝安区新桥街道上星第二工业区南环路32号B栋,深圳市宝安区新桥街道上星第二工业区南环路32号B栋、F栋,计算机、通信和其他电子设备制造业
3564,002926.SZ,华西证券,华西证券股份有限公司,四川,成都市,2018-02-05,2000-07-13,杨炯洋,"262,500.00",4267,经纪及财富管理业务、信用业务、投资银行业务、资产管理业务、投资业务以及其他业务。,泸州市国有资产监督管理委员会,四川省成都市高新区天府二街198号,四川省成都市高新区天府二街198号9楼,资本市场服务
3565,300624.SZ,万兴科技,万兴科技集团股份有限公司,西藏,拉萨市,2018-01-18,2003-09-28,吴太兵,"13,770.41",1574,主要从事视频创意、绘图创意、文档创意、实用工具类软件产品与服务的设计、研发、销售和运营,吴太兵,拉萨市柳梧新区东环路以西、1-4路以北、1-3路以南、柳梧大厦以东8栋2单元6层2号,深圳市南山区粤海街道海天二路软件产业基地5栋D座10楼,软件和信息技术服务业
3566,300737.SZ,科顺股份,科顺防水科技股份有限公司,广东,佛山市,2018-01-25,1996-10-10,陈伟忠,"117,729.01",3854,"工程防水业务,科顺建材业务,建筑修缮业务,建筑减隔震及止排水业务,光伏能源业务,雨水管理业务,抹灰石膏业务","陈伟忠,阮宜宝",佛山市顺德区容桂红旗中路工业区38号之一,佛山市顺德区容桂红旗中路工业区38号之一,非金属矿物制品业
3567,002917.SZ,金奥博,深圳市金奥博科技股份有限公司,广东,深圳市,2017-12-08,1994-01-19,明刚,"34,761.42",1922,"民用爆破行业智能装备、软件系统、工艺技术、关键化工原辅材料、工业炸药、起爆器材、爆破一体化服务,以及各类六轴、并联和柔性协作工业机器人的应用及其解决方案","明刚,明景谷",深圳市南山区粤海街道滨海社区高新南十道63号高新区联合总部大厦33层,广东省深圳市南山区学府路63号高新区联合总部大厦33楼,化学原料和化学制品制造业
3568,300731.SZ,科创新源,深圳科创新源新材料股份有限公司,广东,深圳市,2017-12-08,2008-01-10,周东,"12,643.18",793,高分子材料产品及热管理系统产品的研发、生产及销售,周东,深圳市光明区新湖街道同富裕工业园富川科技工业园2号、3号厂房,深圳市光明区新湖街道同富裕工业园富川科技工业园2号、3号厂房,橡胶和塑料制品业
3569,300743.SZ,天地数码,杭州天地数码科技股份有限公司,浙江,杭州市,2018-04-27,2002-04-27,韩琼,"15,342.97",623,热转印碳带的研发、生产和销售,"刘建海,韩琼",杭州市临平区东湖街道康信路600号,杭州钱江经济开发区康信路600号,计算机、通信和其他电子设备制造业
3570,300750.SZ,宁德时代,宁德时代新能源科技股份有限公司,福建,宁德市,2018-06-11,2011-12-16,曾毓群,"439,904.12",116055,"主要从事动力电池及储能电池的研发、生产及销售,以推动固定式化石能源替代、移动式化石能源替代,并以电动化+智能化为核心,推动市场应用的集成创新",曾毓群,福建省宁德市蕉城区漳湾镇新港路2号,福建省宁德市蕉城区漳湾镇新港路2号,电气机械和器材制造业
3571,300745.SZ,欣锐科技,深圳欣锐科技股份有限公司,广东,深圳市,2018-05-23,2005-01-11,吴壬华,"16,761.44",1641,"新能源汽车业务,氢能与燃料电池业务,高端装备制造业务","吴壬华,毛丽萍",深圳市南山区桃源街道福光社区留仙大道3370号南山智园崇文园区3号楼3401-3504(34、35层),深圳市南山区桃源街道福光社区留仙大道3370号南山智园崇文园区3号楼3401-3504(34、35层),汽车制造业
3572,300746.SZ,汉嘉设计,汉嘉设计集团股份有限公司,浙江,杭州市,2018-05-25,1998-06-16,岑政平,"22,573.83",1815,"从事建筑设计、市政公用及环境设计、燃气热力及能源设计、园林景观设计、装饰设计等设计业务,EPC总承包及全过程咨询等其他业务","岑政平,欧薇舟",杭州市湖墅南路501号,杭州市湖墅南路501号,专业技术服务业
3573,300747.SZ,锐科激光,武汉锐科光纤激光技术股份有限公司,湖北,武汉市,2018-06-25,2007-04-06,陈正兵,"56,482.18",3662,专业从事光纤激光器及其关键器件与材料的研发、生产和销售,中国航天科工集团有限公司,武汉市东湖新技术开发区未来科技城龙山南街一号,武汉市东湖新技术开发区未来科技城龙山南街一号,计算机、通信和其他电子设备制造业
3574,300454.SZ,深信服,深信服科技股份有限公司,广东,深圳市,2018-05-16,2000-12-25,何朝曦,"41,984.83",8407,"公司专注于企业级IT领域,致力于让各政府部门、医疗和教育等事业单位、各类金融机构、电信运营商、能源、各行业商企组织等在内的企业级用户的IT更简单、更安全、更有价值,当前主营业务为向前述企业级用户提供信息安全、云计算、基础网络及物联网领域相关的产品和解决方案。","何朝曦,熊武,冯毅",深圳市南山区学苑大道1001号南山智园A1栋一层,深圳市南山区学苑大道1001号南山智园A1栋,软件和信息技术服务业
3575,300742.SZ,*ST越博,南京越博动力系统股份有限公司,江苏,南京市,2018-05-08,2012-04-19,贺靖,"14,129.74",474,"公司专业从事新能源汽车动力总成系统的研发、生产和销售,为整车制造厂商提供整体动力系统解决方案。",贺靖,南京市建邺区嘉陵江东街18号4栋4楼,南京市建邺区泰山路159号正太中心B座16楼,汽车制造业
3576,002932.SZ,明德生物,武汉明德生物科技股份有限公司,湖北,武汉市,2018-07-10,2008-01-28,陈莉莉,"23,252.10",1063,主要从事体外诊断试剂和诊断仪器的研发、生产、销售和服务,"陈莉莉,王颖",武汉市东湖新技术开发区高新二路388号武汉光谷国际生物医药企业加速器3.1期25栋1层(3)厂房三号,武汉市东湖新技术开发区高新二路388号武汉光谷国际生物医药企业加速器1.2期22栋1层1室,医药制造业
3577,300724.SZ,捷佳伟创,深圳市捷佳伟创新能源装备股份有限公司,广东,深圳市,2018-08-10,2007-06-18,左国军,"34,817.51",7038,从事太阳能电池设备研发、生产和销售,"余仲,左国军,梁美珍",深圳市坪山区龙田街道竹坑社区金牛东路62号一层至六层,深圳市坪山区龙田街道竹坑社区金牛东路62号一层至六层,专用设备制造业
